group,image,pbody_id,distance_to_nucleus_um,distance_to_mitochondria_um
G5,W0075F0003T0006Z000C1N74.png,1,0.0,0.0
G5,W0075F0003T0006Z000C1N74.png,2,0.0,0.0
G5,W0075F0003T0006Z000C1N74.png,3,0.0,0.0
G5,W0075F0003T0006Z000C1N74.png,4,0.0,0.0
G5,W0075F0003T0006Z000C1N74.png,5,0.0,0.0
G5,W0075F0003T0006Z000C1N74.png,6,0.0,0.0
G5,W0075F0003T0006Z000C1N74.png,7,0.0,0.0
G5,W0075F0003T0006Z000C1N74.png,8,0.3333333333333286,0.3333333333333286
G5,W0075F0003T0006Z000C1N74.png,9,0.5,0.5
G5,W0075F0003T0006Z000C1N74.png,10,0.0,0.0
G5,W0075F0003T0006Z000C1N74.png,11,0.3194382824999688,0.3194382824999688
G5,W0075F0003T0006Z000C1N74.png,12,0.5,0.5
G5,W0075F0003T0006Z000C1N74.png,13,0.0,0.0
G5,W0075F0003T0006Z000C1N74.png,14,0.0,0.0
G5,W0075F0003T0006Z000C1N74.png,15,0.0,0.0
G5,W0075F0003T0006Z000C1N74.png,16,0.0,0.0
G5,W0075F0003T0006Z000C1N74.png,17,0.4006168083848902,0.4006168083848902
G5,W0075F0003T0006Z000C1N74.png,18,0.0,0.0
G5,W0075F0003T0006Z000C1N74.png,19,0.0,0.0
G5,W0075F0003T0006Z000C1N74.png,20,0.4000000000000057,0.4000000000000057
G5,W0075F0003T0006Z000C1N74.png,21,0.0,0.0
G5,W0075F0003T0006Z000C1N74.png,22,0.0,0.0
G5,W0075F0003T0006Z000C1N74.png,23,0.0,0.0
G5,W0075F0003T0006Z000C1N74.png,24,0.3535533905932738,0.3535533905932738
G5,W0075F0003T0006Z000C1N74.png,25,0.0,0.0
G5,W0075F0003T0006Z000C1N74.png,26,0.0,0.0
G5,W0075F0003T0006Z000C1N74.png,27,0.48488810334626203,0.48488810334626203
G5,W0075F0003T0006Z000C1N74.png,28,0.0,0.0
G5,W0075F0003T0006Z000C1N74.png,29,0.0,0.0
G5,W0075F0003T0006Z000C1N74.png,30,0.0,0.0
G5,W0075F0003T0006Z000C1N74.png,31,0.0,0.0
G5,W0075F0003T0006Z000C1N74.png,32,0.1666666666666572,0.1666666666666572
G5,W0075F0003T0006Z000C1N74.png,33,0.0,0.0
G5,W0075F0003T0006Z000C1N74.png,34,0.0,0.0
G5,W0075F0003T0006Z000C1N74.png,35,0.5,0.5
G5,W0075F0003T0006Z000C1N74.png,36,0.5,0.5
G5,W0075F0003T0006Z000C1N74.png,37,0.75,0.75
G5,W0075F0003T0006Z000C1N74.png,38,0.0,0.0
G5,W0075F0003T0006Z000C1N74.png,39,0.0,0.0
G5,W0075F0003T0006Z000C1N74.png,40,0.5,0.5
G5,W0075F0003T0006Z000C1N74.png,41,0.44721359549996276,0.44721359549996276
G5,W0075F0003T0006Z000C1N74.png,42,0.0,0.0
G5,W0075F0003T0006Z000C1N74.png,43,0.0,0.0
G5,W0075F0003T0006Z000C1N74.png,44,0.0,0.0
G5,W0075F0003T0006Z000C1N74.png,45,0.0,0.0
G5,W0075F0003T0006Z000C1N74.png,46,0.0,0.0
G5,W0075F0003T0006Z000C1N74.png,47,0.0,0.0
G5,W0075F0003T0006Z000C1N74.png,48,0.25,0.25
G5,W0075F0003T0006Z000C1N74.png,49,0.0,0.0
G5,W0075F0003T0006Z000C1N74.png,50,0.5219219019756703,0.5219219019756703
G5,W0075F0003T0006Z000C1N74.png,51,0.5,0.5
G5,W0075F0003T0006Z000C1N74.png,52,0.0,0.0
G5,W0075F0003T0006Z000C1N74.png,53,0.0,0.0
G5,W0075F0003T0006Z000C1N74.png,54,0.0,0.0
G5,W0075F0003T0006Z000C1N74.png,55,0.0,0.0
G5,W0075F0003T0006Z000C1N74.png,56,0.5,0.5
G5,W0075F0003T0006Z000C1N74.png,57,0.5160156871153326,0.5160156871153326
G5,W0075F0003T0006Z000C1N74.png,58,0.0,0.0
G5,W0075F0003T0006Z000C1N74.png,59,0.0,0.0
G5,W0075F0003T0006Z000C1N74.png,60,0.0,0.0
G5,W0075F0003T0006Z000C1N74.png,61,0.3333333333333357,0.3333333333333357
