group,image,pbody_id,distance_to_nucleus_um,distance_to_mitochondria_um
G5,W0075F0001T0006Z000C1N17.png,1,0.07660323462854296,0.07660323462854296
G5,W0075F0001T0006Z000C1N17.png,2,0.03721130845263835,0.03721130845263835
G5,W0075F0001T0006Z000C1N17.png,3,0.05416666666666705,0.05416666666666705
G5,W0075F0001T0006Z000C1N17.png,4,0.11490485194281398,0.11490485194281398
G5,W0075F0001T0006Z000C1N17.png,5,0.032829957697946735,0.032829957697946735
G5,W0075F0001T0006Z000C1N17.png,6,0.08125,0.08125
G5,W0075F0001T0006Z000C1N17.png,7,0.0,0.0
G5,W0075F0001T0006Z000C1N17.png,8,0.08125,0.08125
G5,W0075F0001T0006Z000C1N17.png,9,0.0,0.0
G5,W0075F0001T0006Z000C1N17.png,10,0.0,0.0
G5,W0075F0001T0006Z000C1N17.png,11,0.08108728705845081,0.08108728705845081
G5,W0075F0001T0006Z000C1N17.png,12,0.042763157894737364,0.042763157894737364
G5,W0075F0001T0006Z000C1N17.png,13,0.0,0.0
G5,W0075F0001T0006Z000C1N17.png,14,0.0,0.0
G5,W0075F0001T0006Z000C1N17.png,15,0.0,0.0
G5,W0075F0001T0006Z000C1N17.png,16,0.0,0.0
G5,W0075F0001T0006Z000C1N17.png,17,0.11094261566892294,0.11094261566892294
G5,W0075F0001T0006Z000C1N17.png,18,0.08074689918749264,0.08074689918749264
G5,W0075F0001T0006Z000C1N17.png,19,0.0,0.0
G5,W0075F0001T0006Z000C1N17.png,20,0.0,0.0
G5,W0075F0001T0006Z000C1N17.png,21,0.07231605016254031,0.07231605016254031
G5,W0075F0001T0006Z000C1N17.png,22,0.03830161731427242,0.03830161731427242
G5,W0075F0001T0006Z000C1N17.png,23,0.03830161731427242,0.03830161731427242
G5,W0075F0001T0006Z000C1N17.png,24,0.05813776741499329,0.05813776741499329
G5,W0075F0001T0006Z000C1N17.png,25,0.051100731131972325,0.051100731131972325
G5,W0075F0001T0006Z000C1N17.png,26,0.0,0.0
G5,W0075F0001T0006Z000C1N17.png,27,0.09238235762308697,0.09238235762308697
G5,W0075F0001T0006Z000C1N17.png,28,0.11042176709074755,0.11042176709074755
G5,W0075F0001T0006Z000C1N17.png,29,0.0,0.0
G5,W0075F0001T0006Z000C1N17.png,30,0.07795317524555534,0.07795317524555534
G5,W0075F0001T0006Z000C1N17.png,31,0.057096679975264034,0.057096679975264034
G5,W0075F0001T0006Z000C1N17.png,32,0.07847110137872244,0.07847110137872244
G5,W0075F0001T0006Z000C1N17.png,33,0.0,0.0
G5,W0075F0001T0006Z000C1N17.png,34,0.0766032346285432,0.0766032346285432
G5,W0075F0001T0006Z000C1N17.png,35,0.07267220926874421,0.07267220926874421
G5,W0075F0001T0006Z000C1N17.png,36,0.0,0.0
G5,W0075F0001T0006Z000C1N17.png,37,0.0,0.0
